"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85"
"133","1","20.32235","25.779078","30.942482","42.804334","47.957452","57.008614","62.489616","71.182733","75.012305","89.735571","96.763637","108.67634","113.79422","130.49326","155.46591","173.9021","182.37144","200.17821","212.51012","222.97536","238.85627","262.49088","272.56493","281.57448","298.74124","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","433.51923","459.94797","476.09909","486.33506","504.1956","518.97102","544.79675","565.4649","591.04682","609.33697","635.41141","648.17819","661.55193","676.51788","693.12462","704.47277","718.41229","743.13504","781.26418","798.04788","812.87994","854.9179","884.08686","899.6944","914.87386","1032.4676","1088.9967","1105.07","1207.223","1381.0302","1497.8499","1789.661","2667.3249","3994.2024","4074.8189","4187.5856","4599.4516","4729.4732","7248.8626","7763.0137","7968.2738","8130.7072","8354.3832","9168.2979","0","0","0","0","0","0","0","0","0"
"134","1","20.32235","25.779078","30.942482","42.804334","48.086795","57.008614","62.489616","71.025345","75.012305","89.735571","108.67634","113.79422","130.49326","155.46591","173.9021","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.21289","350.13875","377.91067","397.75819","416.96946","433.51923","459.54776","476.09909","485.92353","503.77659","518.54591","544.79675","565.02114","591.04682","618.58656","634.47077","647.70308","661.07195","676.0325","703.97746","717.9121","732.99361","780.22112","797.52069","812.87994","854.9179","883.53197","896.33843","913.74511","1031.8679","1071.8186","1088.3808","1104.4496","1206.5746","1322.0224","1497.1276","3541.8438","3993.0229","4073.6275","4186.3778","4598.1859","4729.4732","7032.7863","7245.6847","7759.725","7964.9419","8127.3415","8350.9715","9162.9371","9434.7088","0","0","0","0","0","0","0","0","0"
"135","1","20.406579","25.779078","30.942482","42.682306","47.957452","62.489616","71.025345","75.012305","89.735571","96.763637","108.67634","113.79422","130.28013","155.23328","173.9021","182.37144","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","298.41872","308.82572","332.21289","349.78958","377.91067","397.75819","416.58841","432.74233","459.54776","475.69191","485.92353","503.77659","518.54591","544.79675","565.02114","590.59314","618.12243","634.00071","646.75338","661.07195","676.0325","692.14218","703.97746","717.9121","732.48837","780.22112","797.52069","812.34787","853.82677","882.42272","899.13463","914.3094","1031.8679","1088.3808","1205.9263","1379.6433","1497.1276","1788.0822","3994.2024","4183.9629","4596.9203","4726.9063","7029.6561","7244.096","7536.1077","7961.6107","8123.9765","8347.5606","9162.9371","0","0","0","0","0","0","0","0","0","0","0","0"
"136","1","20.32235","25.779078","32.839553","42.682306","48.086795","57.008614","62.342156","71.182733","75.012305","89.735571","108.67634","113.79422","129.42936","153.60969","175.13496","182.62359","200.17821","212.51012","222.97536","238.85627","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.51923","459.94797","476.09909","486.33506","504.1956","518.54591","545.23249","565.4649","591.04682","618.58656","634.47077","647.70308","661.55193","676.51788","693.12462","704.47277","718.41229","742.62632","762.08038","781.26418","798.04788","812.87994","854.37225","883.53197","899.6944","914.87386","1032.4676","1072.4298","1088.9967","1207.223","1381.0302","1498.5724","1672.4164","1789.661","1963.4522","2080.9471","2254.7194","2371.4077","2666.361","3994.2024","4074.8189","4188.7935","4601.9837","5277.1689","7248.8626","7763.0137","7968.2738","8130.7072","8354.3832","9171.8726","0","0","0","0"
"137","1","20.32235","25.779078","30.942482","42.682306","48.086795","57.008614","62.342156","71.182733","75.012305","89.735571","108.67634","113.79422","129.42936","140.92827","153.60969","175.13496","182.62359","200.17821","212.7823","222.69673","238.85627","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.51923","459.54776","476.09909","486.33506","503.77659","518.12097","545.23249","565.4649","591.04682","604.73831","618.58656","634.47077","647.70308","661.07195","676.51788","693.12462","704.47277","718.41229","742.62632","785.96657","798.04788","812.87994","830.53589","854.9179","883.53197","899.13463","914.3094","1031.8679","1088.3808","1104.4496","1206.5746","1497.8499","3993.0229","4073.6275","4187.5856","4599.4516","4729.4732","7034.3517","7761.3693","7966.6078","8129.0242","8354.3832","9168.2979","9438.335","0","0","0","0","0","0","0","0","0"
"138","1","20.32235","25.779078","32.839553","42.682306","48.086795","57.008614","62.194871","71.182733","75.012305","89.735571","108.67634","113.79422","130.28013","155.46591","173.9021","182.62359","200.17821","212.51012","222.97536","238.85627","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.51923","459.94797","476.09909","486.33506","504.1956","518.97102","545.23249","565.4649","591.04682","609.33697","634.47077","648.17819","661.55193","676.0325","693.12462","704.47277","718.41229","742.62632","781.26418","798.04788","812.87994","854.37225","883.53197","899.6944","914.87386","1032.4676","1072.4298","1088.9967","1104.4496","1206.5746","1381.0302","1497.8499","1672.4164","1789.661","2080.0957","2667.3249","3993.0229","4073.6275","4187.5856","4599.4516","7247.2736","7761.3693","7966.6078","8129.0242","8352.6773","9170.0851","0","0","0","0","0","0","0"
"139","1","20.32235","25.779078","30.942482","42.682306","48.086795","57.008614","62.194871","71.025345","75.012305","89.558848","108.67634","113.79422","130.49326","140.92827","155.46591","173.9021","182.37144","200.17821","212.51012","222.69673","238.56789","245.24466","262.49088","272.56493","281.26137","298.41872","308.82572","324.09828","332.21289","350.13875","377.91067","397.75819","416.96946","433.51923","459.54776","476.09909","485.92353","503.77659","518.12097","544.79675","565.02114","590.59314","604.73831","618.12243","634.47077","647.70308","661.07195","676.0325","693.6161","717.9121","742.11776","785.44338","797.52069","812.34787","830.53589","854.37225","883.53197","899.13463","914.3094","1031.8679","1072.4298","1088.3808","1104.4496","1206.5746","1380.3367","1497.1276","1788.8715","3993.0229","4073.6275","4186.3778","4599.4516","4728.1897","4843.1048","7245.6847","7964.9419","8125.6589","8350.9715","9168.2979","9432.8959","0","0","0","0","0"
"140","1","20.32235","25.684398","32.839553","42.682306","48.086795","57.008614","62.194871","75.012305","89.735571","108.67634","113.79422","130.49326","140.92827","155.23328","173.9021","182.37144","200.17821","212.51012","222.97536","238.85627","262.49088","272.56493","281.26137","298.41872","308.82572","324.09828","332.21289","350.13875","377.91067","397.75819","416.96946","432.74233","459.54776","476.09909","485.92353","503.77659","518.54591","544.79675","565.02114","590.59314","604.73831","618.58656","634.00071","648.17819","661.07195","676.0325","693.6161","718.41229","741.60939","785.44338","797.52069","812.34787","830.53589","854.37225","882.42272","899.13463","914.3094","1031.8679","1088.3808","1104.4496","1206.5746","1380.3367","1497.8499","1671.6532","1788.8715","2080.0957","2665.3973","3993.0229","4073.6275","4187.5856","4600.7176","4729.4732","7761.3693","7966.6078","8127.3415","8352.6773","9170.0851","9434.7088","0","0","0","0","0","0"
"141","1","20.32235","25.779078","32.839553","42.682306","48.216313","57.008614","62.194871","71.182733","75.012305","89.735571","108.67634","113.79422","130.49326","140.92827","155.46591","173.9021","182.37144","200.17821","212.51012","222.97536","238.85627","262.49088","272.56493","281.26137","298.41872","309.15381","324.43439","332.55318","350.13875","378.2736","398.13052","416.96946","433.51923","459.94797","476.09909","486.33506","504.1956","518.12097","545.23249","565.4649","591.04682","604.73831","618.58656","634.00071","648.17819","661.55193","676.51788","693.6161","718.41229","741.60939","785.96657","798.04788","812.87994","831.07388","854.9179","882.97726","899.6944","914.87386","1032.4676","1088.9967","1105.07","1207.223","1381.0302","1498.5724","1789.661","3994.2024","4074.8189","4187.5856","4601.9837","4730.7569","7250.4518","7763.0137","7968.2738","8130.7072","8356.0893","9170.0851","0","0","0","0","0","0","0","0"
"142","1","20.32235","25.779078","32.839553","42.682306","48.086795","57.149629","62.194871","71.182733","75.012305","89.735571","108.67634","113.79422","130.49326","140.92827","155.46591","175.13496","182.62359","200.17821","212.51012","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","324.43439","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","459.94797","476.09909","486.33506","504.1956","518.54591","545.23249","565.4649","591.04682","605.19739","618.58656","634.47077","648.17819","661.55193","676.51788","693.6161","704.47277","718.91265","742.62632","785.44338","798.04788","812.87994","830.53589","854.9179","882.97726","899.6944","914.87386","1032.4676","1073.0411","1088.9967","1105.07","1207.223","1381.0302","1497.8499","1789.661","2667.3249","3994.2024","4074.8189","4188.7935","4601.9837","4730.7569","7763.0137","7968.2738","8130.7072","8356.0893","9171.8726","0","0","0","0","0","0"
"143","1","20.32235","25.779078","30.942482","42.682306","48.086795","57.008614","62.342156","71.025345","75.012305","89.735571","108.67634","113.79422","130.49326","155.46591","173.9021","182.37144","200.17821","212.51012","222.69673","238.56789","245.24466","262.49088","272.56493","281.26137","298.41872","308.82572","332.21289","350.13875","377.91067","397.75819","416.96946","433.51923","459.14773","476.09909","485.92353","503.77659","518.54591","544.79675","565.02114","590.59314","604.73831","618.58656","634.47077","647.70308","661.07195","676.0325","693.12462","703.97746","718.41229","742.62632","784.92037","797.52069","812.34787","829.99808","854.37225","883.53197","899.13463","913.74511","1031.8679","1071.8186","1088.3808","1104.4496","1206.5746","1322.0224","1380.3367","1497.1276","1671.6532","1788.8715","2080.0957","2665.3973","3993.0229","4072.4363","4185.1703","4598.1859","7245.6847","7759.725","7964.9419","8123.9765","8350.9715","9166.5108","0","0","0","0"
"144","1","20.32235","25.779078","32.839553","42.682306","48.086795","56.867774","62.194871","71.182733","75.012305","89.735571","108.67634","113.79422","130.49326","140.92827","155.23328","173.65605","182.37144","200.17821","212.51012","222.97536","238.85627","262.49088","272.56493","281.26137","298.41872","308.82572","324.43439","332.55318","350.13875","377.91067","397.75819","416.96946","433.51923","459.54776","476.09909","486.33506","504.1956","517.6962","545.23249","573.03537","590.59314","604.73831","618.58656","634.00071","647.70308","661.07195","676.0325","693.12462","717.9121","742.11776","785.44338","797.52069","812.34787","830.53589","854.37225","882.97726","899.13463","914.3094","1031.8679","1072.4298","1088.3808","1104.4496","1206.5746","1322.7011","1380.3367","1497.1276","1671.6532","1788.8715","2080.0957","2665.3973","3993.0229","4073.6275","4186.3778","4598.1859","7759.725","7964.9419","8127.3415","8350.9715","9166.5108","0","0","0","0","0"
"145","1","20.32235","25.779078","30.942482","42.682306","48.086795","57.008614","62.342156","71.182733","75.012305","89.735571","108.67634","113.79422","130.49326","140.92827","153.84111","173.9021","182.62359","200.44238","212.7823","222.97536","238.85627","245.24466","262.49088","272.56493","281.57448","298.41872","309.15381","332.55318","350.13875","378.2736","398.13052","417.73207","433.90794","459.54776","476.09909","486.33506","504.1956","518.54591","545.23249","565.4649","591.04682","605.19739","634.941","649.12892","676.51788","693.6161","704.47277","718.41229","742.62632","785.96657","798.04788","812.87994","831.07388","854.9179","884.64192","914.3094","1032.4676","1072.4298","1088.9967","1105.07","1207.223","1322.7011","1381.0302","1497.8499","1789.661","3995.3821","4076.0104","4188.7935","4601.9837","7764.6583","7969.94","8130.7072","8356.0893","9171.8726","0","0","0","0","0","0","0","0","0","0"
"146","1","20.32235","25.779078","30.942482","42.682306","48.086795","56.867774","62.194871","71.025345","75.012305","89.558848","108.67634","113.5952","130.28013","140.92827","155.23328","173.9021","182.37144","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","308.82572","332.21289","350.13875","377.91067","397.75819","416.96946","433.13069","459.54776","476.09909","485.92353","503.77659","518.54591","544.36118","565.4649","590.59314","604.2794","618.58656","634.47077","647.70308","661.07195","676.0325","693.12462","717.9121","742.11776","797.52069","812.34787","829.99808","854.37225","883.53197","899.13463","914.3094","1031.8679","1088.3808","1104.4496","1206.5746","1497.1276","3993.0229","4073.6275","4186.3778","4598.1859","4729.4732","4839.2088","7032.7863","7244.096","7964.9419","8125.6589","8350.9715","9162.9371","9432.8959","0","0","0","0","0","0","0","0","0","0","0"
"147","1","20.32235","25.779078","31.046394","42.804334","48.086795","57.008614","64.272715","71.025345","74.850736","89.735571","108.67634","113.79422","130.28013","153.37845","173.9021","182.37144","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","298.41872","308.82572","332.21289","349.78958","377.91067","397.38602","416.58841","432.74233","459.94797","475.69191","485.92353","503.77659","518.12097","544.79675","565.02114","590.59314","618.12243","634.47077","647.22814","660.59214","675.54728","692.63331","703.48232","717.9121","742.11776","797.52069","812.34787","854.37225","882.97726","899.13463","914.3094","1031.8679","1088.3808","1205.9263","1497.1276","1788.0822","2666.361","3641.3957","3871.3032","3991.8435","4072.4363","4185.1703","4598.1859","4726.9063","7029.6561","7758.081","7961.6107","8125.6589","8349.266","9164.7238","0","0","0","0","0","0","0","0","0","0","0"
"148","1","20.32235","25.779078","32.839553","42.682306","48.086795","57.008614","62.194871","71.025345","75.012305","89.558848","108.67634","113.79422","130.49326","140.92827","155.23328","173.65605","182.37144","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.21289","350.13875","377.91067","397.75819","416.96946","433.13069","459.94797","476.09909","485.92353","503.77659","518.12097","544.79675","565.4649","591.04682","618.58656","634.941","647.70308","661.07195","676.0325","693.12462","703.97746","717.9121","742.11776","784.92037","797.52069","812.87994","854.37225","882.97726","899.13463","914.87386","1031.8679","1088.9967","1104.4496","1206.5746","1380.3367","1497.8499","1788.8715","3873.6262","3993.0229","4074.8189","4186.3778","4599.4516","4729.4732","7247.2736","7761.3693","7966.6078","8129.0242","8352.6773","9166.5108","9434.7088","0","0","0","0","0","0","0","0"
"149","1","20.32235","25.779078","30.942482","42.682306","48.086795","57.149629","64.123165","71.182733","75.012305","89.558848","108.871","113.79422","130.49326","155.46591","174.88804","182.62359","200.17821","212.51012","222.97536","238.56789","245.24466","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","433.51923","459.14773","476.09909","485.92353","503.77659","517.6962","545.23249","565.4649","591.04682","604.2794","618.58656","634.47077","647.22814","661.07195","676.51788","692.63331","703.97746","718.41229","732.99361","785.44338","798.04788","812.87994","854.37225","883.53197","899.13463","914.3094","1088.3808","1207.223","2667.3249","3527.418","3994.2024","4074.8189","4187.5856","4600.7176","4730.7569","7035.9172","7248.8626","7763.0137","7968.2738","8130.7072","8354.3832","9170.0851","9438.335","0","0","0","0","0","0","0","0","0","0"
"150","1","20.32235","25.779078","32.839553","42.682306","48.216313","57.149629","62.194871","71.182733","75.012305","89.735571","100.28354","108.67634","113.79422","130.49326","140.92827","155.46591","175.13496","182.62359","200.44238","212.7823","222.97536","238.85627","262.49088","272.56493","281.26137","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.51923","459.54776","476.09909","486.33506","503.77659","518.12097","544.79675","565.4649","591.04682","605.19739","618.58656","634.941","648.17819","676.51788","693.6161","718.41229","742.62632","785.44338","798.04788","812.87994","830.53589","854.9179","883.53197","899.6944","914.3094","1032.4676","1088.9967","1104.4496","1206.5746","1381.0302","1497.8499","1789.661","2667.3249","3994.2024","4074.8189","4187.5856","4600.7176","4730.7569","7035.9172","7763.0137","7968.2738","8130.7072","8354.3832","9170.0851","0","0","0","0","0","0","0","0"
"151","1","25.779078","32.839553","42.804334","47.957452","57.008614","64.272715","75.012305","89.735571","108.67634","113.79422","130.49326","155.23328","173.65605","182.62359","200.17821","212.51012","222.97536","238.85627","262.49088","272.87316","281.57448","298.41872","308.82572","332.55318","350.13875","378.2736","398.13052","416.96946","433.51923","459.14773","476.09909","486.33506","504.1956","518.54591","545.66841","573.03537","591.04682","604.2794","618.58656","634.00071","647.22814","661.07195","676.0325","692.63331","704.47277","718.41229","732.48837","761.56521","780.22112","797.52069","812.87994","840.78749","854.37225","883.53197","898.57505","914.3094","1071.8186","1088.3808","1104.4496","1191.0646","1206.5746","1381.0302","1497.8499","1672.4164","1789.661","1963.4522","2080.0957","2253.8332","2370.4989","2664.4338","3541.8438","3994.2024","4074.8189","4185.1703","4598.1859","4777.0858","5958.1448","7034.3517","7245.6847","7539.3487","7966.6078","8129.0242","8350.9715","9166.5108"
"152","1","20.32235","25.779078","32.839553","42.682306","48.086795","57.008614","62.342156","71.025345","75.012305","89.735571","108.67634","113.79422","130.49326","153.37845","174.88804","182.37144","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","298.41872","308.82572","332.21289","350.13875","377.91067","397.75819","416.96946","433.13069","459.14773","475.69191","485.92353","503.77659","518.12097","544.79675","565.02114","590.59314","604.73831","634.47077","647.70308","676.0325","703.97746","717.9121","732.48837","780.74256","797.52069","812.34787","854.37225","882.97726","898.57505","913.74511","1031.8679","1071.8186","1087.7651","1103.8294","1205.9263","1379.6433","1497.1276","1788.0822","3525.2012","3993.0229","4072.4363","4183.9629","4598.1859","7031.2211","7244.096","7963.2762","8123.9765","8347.5606","9164.7238","0","0","0","0","0","0","0","0","0","0","0","0"
"153","1","25.684398","32.9466","42.682306","48.086795","57.008614","64.272715","75.012305","89.735571","108.67634","113.79422","130.28013","155.23328","173.9021","182.62359","200.17821","212.51012","222.97536","238.85627","262.49088","272.87316","281.57448","298.41872","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","459.94797","476.09909","486.33506","504.1956","518.54591","545.23249","565.4649","591.04682","604.2794","618.58656","634.00071","647.22814","661.07195","676.51788","693.12462","718.41229","742.62632","784.92037","798.04788","812.87994","882.97726","899.6944","914.87386","1088.9967","1206.5746","3527.418","3994.2024","4074.8189","4186.3778","4423.9415","4599.4516","4746.1747","4777.0858","5959.5856","7034.3517","7763.0137","7968.2738","8132.3903","8354.3832","8828.3692","9168.2979","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","1","20.32235","25.779078","32.839553","42.804334","48.086795","57.008614","62.342156","71.182733","75.012305","89.735571","108.67634","113.79422","130.28013","155.46591","173.9021","182.62359","200.17821","212.51012","222.97536","238.85627","262.49088","272.56493","281.57448","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","459.54776","476.09909","485.92353","503.77659","518.54591","545.23249","565.4649","591.04682","618.58656","634.47077","647.70308","661.55193","676.0325","693.12462","704.47277","718.41229","742.62632","784.92037","797.52069","812.34787","854.37225","882.97726","899.13463","914.87386","1088.9967","1206.5746","1497.8499","2667.3249","3527.418","3993.0229","4073.6275","4186.3778","4599.4516","4729.4732","4775.7958","7034.3517","7761.3693","7835.5414","7966.6078","8130.7072","8352.6773","9164.7238","0","0","0","0","0","0","0","0","0","0"
"155","1","20.32235","25.779078","31.046394","42.804334","48.086795","57.149629","64.272715","71.182733","75.012305","89.735571","108.67634","113.79422","130.28013","155.23328","173.9021","182.37144","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","432.74233","459.54776","476.09909","485.92353","503.77659","518.54591","544.79675","565.4649","591.04682","618.12243","635.41141","647.70308","661.07195","676.0325","692.14218","703.97746","717.9121","732.48837","744.66227","780.22112","797.52069","812.87994","854.37225","882.97726","898.57505","914.3094","1031.8679","1072.4298","1088.3808","1206.5746","1381.0302","1497.8499","1788.8715","3994.2024","4073.6275","4185.1703","4596.9203","7245.6847","7537.7281","7964.9419","8127.3415","8350.9715","9164.7238","0","0","0","0","0","0","0","0","0","0","0"
"156","1","20.32235","25.779078","30.942482","42.804334","48.086795","57.008614","64.272715","71.025345","75.012305","89.735571","96.763637","108.67634","113.79422","130.28013","155.23328","173.65605","182.37144","200.17821","212.51012","222.97536","238.56789","245.53704","262.49088","272.56493","281.26137","308.82572","332.21289","350.13875","377.91067","397.75819","416.96946","433.13069","459.54776","476.09909","485.92353","503.35774","518.97102","544.36118","565.02114","590.59314","609.33697","635.41141","648.65347","675.54728","692.63331","703.97746","717.9121","742.62632","780.22112","797.52069","812.34787","854.37225","895.22117","914.3094","1031.2684","1071.8186","1088.3808","1104.4496","1205.9263","1322.0224","1380.3367","1497.1276","1788.0822","2666.361","3525.2012","3991.8435","4072.4363","4185.1703","4598.1859","4726.9063","5955.2637","7029.6561","7756.437","7830.5856","7963.2762","8125.6589","8349.266","9164.7238","9431.0832","0","0","0","0","0"
"157","1","20.32235","25.779078","31.046394","42.804334","48.086795","57.008614","64.422439","71.025345","75.012305","89.735571","108.67634","113.79422","129.8544","155.23328","173.9021","182.37144","200.17821","212.51012","222.97536","238.56789","262.49088","272.25687","281.26137","298.09637","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","432.74233","459.54776","476.09909","503.35774","518.12097","545.23249","565.4649","591.04682","609.7978","634.941","647.22814","661.07195","676.0325","692.14218","703.97746","717.9121","732.48837","744.15302","760.02074","854.37225","882.42272","897.45639","913.74511","3540.7331","3991.8435","4072.4363","4182.7557","4421.4589","4591.8597","4774.506","5955.2637","7031.2211","7536.1077","7758.081","7832.2374","7963.2762","8036.7312","8125.6589","8347.5606","8821.3556","9159.3641","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","1","20.32235","25.779078","31.046394","42.804334","48.086795","57.008614","62.489616","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","130.28013","155.23328","173.9021","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","432.74233","459.94797","476.09909","503.77659","518.97102","544.36118","565.4649","591.04682","609.7978","635.41141","648.17819","676.0325","693.12462","718.41229","742.62632","797.52069","812.87994","854.37225","882.97726","899.13463","914.87386","1032.4676","1088.9967","1206.5746","1497.8499","3993.0229","4073.6275","4183.9629","4423.9415","4595.6549","7032.7863","7761.3693","7964.9419","8127.3415","8347.5606","8824.8621","9162.9371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","1","25.779078","32.839553","42.804334","48.086795","57.008614","62.489616","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","129.64179","155.46591","175.13496","182.62359","200.44238","212.7823","222.97536","238.85627","262.79337","272.87316","281.57448","309.48208","324.09828","332.55318","350.48809","378.2736","398.13052","416.96946","433.13069","460.34835","476.50644","503.77659","519.39631","544.36118","565.90883","591.04682","609.7978","635.41141","649.60456","676.0325","693.6161","718.41229","742.11776","798.04788","812.87994","882.97726","899.6944","914.87386","1032.4676","1088.9967","1207.223","3527.418","3994.2024","4074.8189","4186.3778","4598.1859","4732.0407","5958.1448","7034.3517","7247.2736","7763.0137","7968.2738","8130.7072","8352.6773","9166.5108","9438.335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","1","20.32235","25.779078","32.839553","42.804334","47.957452","57.008614","62.489616","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","129.42936","155.46591","173.9021","182.37144","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","459.94797","476.09909","485.92353","503.77659","519.39631","543.92579","565.4649","591.04682","609.7978","635.88199","649.60456","676.0325","693.12462","718.41229","743.13504","760.02074","781.26418","798.04788","812.87994","854.37225","882.97726","899.13463","914.87386","1032.4676","1088.9967","1206.5746","1497.8499","3527.418","3994.2024","4074.8189","4187.5856","4599.4516","4730.7569","5958.1448","7034.3517","7247.2736","7966.6078","8129.0242","8352.6773","9170.0851","9436.5218","0","0","0","0","0","0","0","0","0","0","0"
"161","1","20.32235","25.779078","32.839553","42.804334","48.086795","57.008614","62.489616","71.025345","75.012305","89.735571","96.947328","108.48185","113.79422","130.28013","155.23328","173.9021","182.37144","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","309.15381","323.76235","332.21289","350.13875","377.91067","397.75819","416.96946","433.13069","459.54776","476.09909","503.77659","519.39631","543.49057","565.02114","590.59314","617.65847","635.41141","647.22814","676.0325","693.6161","717.9121","742.11776","781.78597","797.52069","812.34787","854.37225","882.97726","899.13463","914.3094","1031.8679","1088.3808","1205.9263","1497.1276","2666.361","3525.2012","3991.8435","4072.4363","4185.1703","4596.9203","4659.1384","4742.3179","4773.2164","4873.0264","4905.6543","5955.2637","7031.2211","7242.5075","7758.081","7963.2762","8125.6589","8349.266","9161.1505","0","0","0","0","0","0","0","0"
"162","1","25.684398","30.942482","42.682306","47.957452","62.489616","75.012305","89.735571","108.67634","113.79422","130.28013","155.23328","173.9021","182.37144","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.21289","350.13875","377.91067","395.89911","416.58841","433.13069","459.54776","476.09909","485.92353","503.77659","517.6962","544.79675","565.4649","590.59314","618.58656","634.47077","647.22814","661.07195","676.0325","692.63331","717.9121","742.62632","781.78597","797.52069","812.34787","854.37225","882.97726","899.13463","914.3094","1031.8679","1088.3808","1103.8294","1206.5746","1497.1276","3991.8435","4072.4363","4185.1703","4596.9203","4728.1897","5955.2637","7031.2211","7244.096","7536.1077","7758.081","7963.2762","8125.6589","8349.266","9161.1505","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","1","25.779078","32.839553","42.804334","47.957452","64.272715","71.182733","75.012305","89.735571","108.67634","113.79422","130.49326","155.23328","173.9021","182.62359","200.17821","212.51012","222.97536","238.85627","262.49088","272.56493","281.57448","298.74124","309.15381","324.43439","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","459.14773","476.50644","486.74677","504.6148","518.54591","545.23249","565.4649","591.04682","605.19739","619.05087","634.47077","647.22814","661.55193","676.51788","693.12462","718.91265","741.60939","781.78597","798.04788","813.41218","854.9179","883.53197","900.25434","915.43851","1033.0674","1089.6127","1207.223","1381.7239","1498.5724","1790.4507","3997.7421","4187.5856","4601.9837","4738.4627","7039.0488","7549.0758","7971.6064","8134.0736","8354.3832","9173.6602","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","1","25.779078","32.9466","42.804334","47.957452","57.008614","64.272715","71.182733","75.012305","90.266785","96.763637","108.871","113.79422","130.49326","155.46591","175.13496","182.62359","200.17821","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","324.43439","332.55318","350.13875","378.2736","397.75819","416.96946","432.74233","458.74787","476.50644","486.33506","504.1956","518.54591","545.66841","565.4649","591.04682","619.05087","634.941","647.70308","661.55193","676.51788","692.63331","704.47277","718.91265","743.13504","781.26418","798.04788","812.87994","854.9179","883.53197","899.6944","915.43851","1032.4676","1089.6127","1207.223","1498.5724","3529.6354","3995.3821","4076.0104","4188.7935","4601.9837","4746.1747","5961.0266","7037.4829","7969.94","8132.3903","8356.0893","9173.6602","0","0","0","0","0","0","0","0","0","0","0","0"
